frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,696737.048612,46053.000000,0.000000
4,899448.658625,45628.000000,0.000000
8,613835.661440,44193.000000,0.000000
16,894209.231603,40954.000000,0.000000
32,970243.097142,44747.000000,0.000000
64,1104472.551855,41876.000000,0.000000
128,1271122.990971,62217.000000,0.000000
256,963821.568336,40547.000000,0.000000
512,1202594.850401,73827.000000,0.000000
1024,1224680.917935,76622.000000,0.000000
2048,1155757.843585,79457.000000,0.000000
4096,3305928.152809,242077.000000,0.000000
8192,1705631.673672,155012.000000,0.000000
16384,1815345.502811,195955.000000,0.000000
32768,1212771.517197,85866.000000,0.000000
65536,774197.772618,40986.000000,0.000000
