frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,932919.260721,42333.000000,26368.426821
4,679994.259410,45140.000000,135.757136
8,1011782.240961,42047.000000,31632.000000
16,1058806.893793,46961.000000,39362.186169
32,1150688.289767,62219.000000,100.389242
64,1047399.435041,48388.000000,56515.441111
128,1244637.431806,54367.000000,16260.716958
256,833493.060704,46532.000000,4273.180548
512,1642582.900071,130817.000000,194318.314204
1024,1419176.879680,113770.000000,201629.590710
2048,1269038.619881,41875.000000,186341.364681
4096,1112313.418973,49530.000000,341276.826818
8192,2056367.195164,171362.000000,796348.633166
16384,2439219.852069,172798.000000,487826.354020
32768,1202133.643617,87833.000000,484833.089613
65536,2024296.094474,186316.000000,1613053.073651
