frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,906450.340978,28375.000000,0.000000
4,718208.976536,30239.000000,0.000000
8,774933.902327,30723.000000,0.000000
16,820409.243789,31242.000000,0.000000
32,992985.526031,28843.000000,0.000000
64,969861.359434,30246.000000,0.000000
128,1116262.010752,30610.000000,0.000000
256,935948.733540,28411.000000,0.000000
512,1395797.536808,122550.000000,0.000000
1024,1177238.272190,73774.000000,0.000000
2048,1565291.521122,101565.000000,0.000000
4096,1580113.741406,157849.000000,0.000000
8192,1373712.587930,95243.000000,0.000000
16384,1875375.587646,153265.000000,0.000000
32768,2072147.618145,166594.000000,0.000000
65536,754272.288760,29920.000000,0.000000
