frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,630001.649018,34900.000000,0.000000
4,464034.127134,34430.000000,0.000000
8,712230.239416,32196.000000,0.000000
16,913557.148915,36314.000000,0.000000
32,840979.046171,35829.000000,0.000000
64,1058307.785712,34422.000000,0.000000
128,1276375.351399,98681.000000,0.000000
256,1317537.587100,94601.000000,0.000000
512,1228480.186019,64015.000000,0.000000
1024,1008673.454347,36750.000000,0.000000
2048,1000212.119332,39217.000000,0.000000
4096,981616.904889,53343.000000,0.000000
8192,797810.332499,33497.000000,0.000000
16384,712724.909398,32562.000000,0.000000
32768,2026824.237461,123969.000000,0.000000
65536,1301827.400060,64275.000000,0.000000
