frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,1064445.203352,43269.000000,40174.835830
4,901047.821870,49329.000000,271.709404
8,865692.230789,46588.000000,15286.681981
16,1011163.126874,42689.000000,16673.284409
32,1153370.928360,67546.000000,24203.207783
64,1107959.152830,47941.000000,54108.101445
128,1186650.595499,55046.000000,74788.233406
256,1080417.394584,46985.000000,113962.621499
512,1260742.487781,94938.000000,196700.014342
1024,1555227.296243,135613.000000,194078.376956
2048,1521867.613678,112044.000000,258113.604219
4096,2205610.230537,201054.000000,241597.003344
8192,2374529.114696,194316.000000,1113568.473828
16384,729294.885894,43738.000000,225961.680521
32768,1024447.293949,42336.000000,416768.165286
65536,6290888.153634,288564.000000,6243709.841861
