frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,503885.635676,27474.000000,173.505043
4,736515.666142,27448.000000,276.916955
8,778713.056675,28439.000000,189.227376
16,875443.869924,29324.000000,528.048293
32,828173.078581,29310.000000,19567.848093
64,1112201.442785,39524.000000,31226.225933
128,1027509.498992,39966.000000,109961.095957
256,1066673.309030,29313.000000,103052.482178
512,1056947.327552,29307.000000,141006.016212
1024,832684.437630,28861.000000,181785.269788
2048,1460897.265252,110267.000000,489464.359596
4096,1633741.965622,121677.000000,232058.973974
8192,555195.984505,29306.000000,105687.320763
16384,1384564.695981,103247.000000,825986.435094
32768,288714.842338,28393.000000,172770.048397
65536,1517636.326965,150948.000000,1195851.086746
