frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,684566.738371,33031.000000,517.390568
4,470369.044427,36757.000000,15769.190341
8,958149.207288,32188.000000,1560.111534
16,975920.768710,34005.000000,36698.729133
32,1044212.830668,38614.000000,40911.421254
64,1257660.027299,67807.000000,99075.797029
128,1157443.556078,61939.000000,63174.520267
256,915903.174003,34779.000000,26618.150124
512,1258372.509921,51425.000000,144215.432132
1024,1533763.193505,145544.000000,165512.721898
2048,1275539.320603,94570.000000,152677.475117
4096,1372471.088764,76575.000000,269915.562982
8192,1169620.622285,80188.000000,540946.091546
16384,989115.765520,34899.000000,343781.421863
32768,2774866.616277,204802.000000,1498390.962116
65536,516829.148050,31179.000000,0.000000
