frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,797154.661512,46557.000000,12118.853617
4,788924.287636,49316.000000,29321.153900
8,787006.497008,45131.000000,485.969135
16,998508.620980,46093.000000,26921.535599
32,1260181.758128,89274.000000,40721.260540
64,985731.260030,42811.000000,58668.938741
128,1309133.520246,95704.000000,64860.038259
256,1569463.613617,131614.000000,88445.830512
512,1449907.922877,106930.000000,103033.870955
1024,1359652.396241,118115.000000,229750.378041
2048,1220976.890773,48111.000000,118173.756668
4096,1401425.026297,129405.000000,255641.201877
8192,1126204.730212,60253.000000,465573.841735
16384,1245175.590731,64327.000000,332311.845999
32768,1182458.834978,75297.000000,665294.475251
65536,5272471.893075,280685.000000,4932037.422057
