frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,945329.445533,31676.000000,0.000000
4,795719.848335,27914.000000,0.000000
8,662674.502348,28841.000000,0.000000
16,835754.273298,28415.000000,0.000000
32,739048.200348,29320.000000,0.000000
64,922132.378363,28401.000000,0.000000
128,1047620.499665,35947.000000,0.000000
256,1036478.183541,31127.000000,0.000000
512,1776821.089364,166450.000000,0.000000
1024,1058255.316049,47282.000000,0.000000
2048,1354913.810887,108053.000000,0.000000
4096,1319708.404107,114920.000000,0.000000
8192,964617.852419,28844.000000,0.000000
16384,3301139.767371,208976.000000,0.000000
32768,1967922.931729,121621.000000,0.000000
65536,3897035.837647,229205.000000,0.000000
