frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,510293.770355,45425.000000,13845.159551
4,1062443.677800,38612.000000,43627.547043
8,641042.312118,39116.000000,60.638272
16,1008190.936381,37225.000000,37706.017318
32,663095.581855,42333.000000,1105.724197
64,1130709.526478,39562.000000,63244.253597
128,1363579.990734,92133.000000,98328.610628
256,865830.209030,38348.000000,70555.065686
512,1138634.224963,57749.000000,127765.941448
1024,1534451.703259,103836.000000,125156.240975
2048,1188811.104849,56045.000000,190083.201849
4096,1184720.646632,52778.000000,308628.580702
8192,1373700.199806,106138.000000,399911.510547
16384,1089285.092602,74459.000000,286490.178671
32768,1773862.623851,167781.000000,423625.532985
65536,817878.170027,38662.000000,0.000000
