frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,623471.848339,44199.000000,0.000000
4,787957.045542,41416.000000,0.000000
8,1193758.422156,54023.000000,0.000000
16,890618.139054,44207.000000,0.000000
32,871134.691867,46529.000000,0.000000
64,997114.137767,50526.000000,0.000000
128,985803.533387,43808.000000,0.000000
256,1452230.549219,136724.000000,0.000000
512,1089055.707918,47941.000000,0.000000
1024,1095853.251222,44817.000000,0.000000
2048,1453590.157705,97716.000000,0.000000
4096,1277932.655331,79988.000000,0.000000
8192,1582521.695899,159064.000000,0.000000
16384,2130040.977186,153308.000000,0.000000
32768,1318157.411385,103649.000000,0.000000
65536,1935872.277504,235255.000000,0.000000
