frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,547211.958235,37224.000000,0.000000
4,645775.673934,39557.000000,0.000000
8,743711.066959,41975.000000,0.000000
16,941943.090562,40979.000000,0.000000
32,929377.824990,39081.000000,0.000000
64,1307263.813436,87666.000000,0.000000
128,858920.878606,39660.000000,0.000000
256,1267891.270839,96960.000000,0.000000
512,1232370.176670,60456.000000,0.000000
1024,1204839.477354,37723.000000,0.000000
2048,1308620.077477,101070.000000,0.000000
4096,881166.392972,42795.000000,0.000000
8192,2257941.496859,230970.000000,0.000000
16384,1069211.677572,42120.000000,0.000000
32768,919426.767351,50292.000000,0.000000
65536,3062263.502632,193465.000000,0.000000
