frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,827849.865538,34437.000000,18170.095019
4,1021104.701546,28884.000000,230.000000
8,795053.269802,29885.000000,34555.589056
16,885294.671637,31174.000000,24091.798978
32,890604.725353,29847.000000,59354.318276
64,1115254.849673,53582.000000,55033.916633
128,969919.273358,29798.000000,60880.066795
256,1178489.859739,59847.000000,75511.972978
512,975383.882229,30863.000000,123774.406567
1024,2063089.973855,194922.000000,181132.732793
2048,755913.031245,28843.000000,98506.032186
4096,1359883.662625,93126.000000,159362.805334
8192,3364754.910832,230203.000000,1862959.814617
16384,2317645.119115,211120.000000,629962.339107
32768,916682.572603,29335.000000,363239.962369
65536,2633911.540130,159625.000000,2190029.202778
