frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,676614.652916,43275.000000,71.867934
4,907919.779956,49793.000000,82.686154
8,1022194.607579,44249.000000,65.000000
16,943885.288367,44207.000000,9995.574321
32,686449.056671,42330.000000,8612.591886
64,1167607.725398,42336.000000,34447.712246
128,977268.509935,46100.000000,53371.484540
256,1128627.550342,45602.000000,74345.182554
512,1233477.497798,98308.000000,88366.702253
1024,1007207.401578,50388.000000,80207.396741
2048,1524667.495237,113735.000000,166054.484339
4096,1456449.435155,127417.000000,459721.058112
8192,1449721.039786,83706.000000,401504.895466
16384,2372638.035179,220330.000000,469809.537116
32768,4872575.583296,290413.000000,3483212.082723
65536,1636895.617339,111800.000000,1463878.621876
