frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,559386.987037,34914.000000,194.388786
4,683960.725686,33960.000000,11791.727524
8,698588.323869,34909.000000,4095.508882
16,738963.540134,34015.000000,17239.167323
32,1080126.127437,33504.000000,21898.236687
64,1129968.779881,34436.000000,1086.898799
128,975205.051376,36796.000000,72415.750069
256,880503.217971,36304.000000,77657.213664
512,1239385.428925,67855.000000,170231.113531
1024,1368838.446854,120761.000000,119547.685193
2048,1782984.391290,179345.000000,171016.345526
4096,532047.798698,31233.000000,78491.759861
8192,735302.227062,35363.000000,278521.143845
16384,926207.893250,33034.000000,282021.225616
32768,1797032.213774,163487.000000,461630.990484
65536,63153.479366,17267.000000,0.000000
