frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,628276.695087,28378.000000,218.073382
4,896972.514111,29792.000000,19096.642715
8,882532.475663,31664.000000,16859.031497
16,993828.611296,31709.000000,34019.686992
32,932635.004882,31171.000000,29137.884498
64,1550727.983406,129526.000000,50215.838517
128,1179803.351346,77653.000000,78297.712572
256,1218472.696731,73361.000000,61448.880234
512,1153615.596711,93491.000000,13005.208572
1024,1039566.981983,29546.000000,175707.346690
2048,2026150.048425,176253.000000,632069.697976
4096,953712.572889,28850.000000,223031.473275
8192,1818133.661567,180502.000000,864023.836349
16384,2474319.908005,175544.000000,1659270.493283
32768,1791908.255649,155118.000000,383221.077736
65536,759932.995490,37573.000000,516642.468229
