frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,749389.792363,48856.000000,0.000000
4,504110.111242,40484.000000,0.000000
8,863278.717950,46076.000000,0.000000
16,1125748.730561,40940.000000,0.000000
32,905482.820854,46078.000000,0.000000
64,1174416.778147,44062.000000,0.000000
128,1315422.688066,69917.000000,0.000000
256,1114841.890432,43568.000000,0.000000
512,971500.103097,48414.000000,0.000000
1024,1691279.261295,140305.000000,0.000000
2048,1575558.754538,140565.000000,0.000000
4096,685308.561142,49794.000000,0.000000
8192,1148480.631226,41865.000000,0.000000
16384,1550270.413695,130903.000000,0.000000
32768,1008946.889319,40911.000000,0.000000
65536,986129.221120,52566.000000,0.000000
