frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,736867.078179,39111.000000,50.606324
4,832428.360301,39547.000000,492.332205
8,1094248.888242,41029.000000,192.753729
16,610102.485967,40008.000000,160.925449
32,860925.143676,40475.000000,34913.759236
64,973030.377281,39507.000000,623.081054
128,1012914.834934,42249.000000,47921.279459
256,1144841.398969,67446.000000,59484.307174
512,1284644.406140,82016.000000,85359.168781
1024,1089784.631159,64614.000000,149386.287038
2048,1004034.830954,36750.000000,124562.907918
4096,2515316.069449,178034.000000,934907.565868
8192,1198660.337457,137425.000000,517561.937499
16384,967766.711024,37212.000000,360379.669975
32768,2727881.356036,265544.000000,1863653.937810
65536,1139008.317362,56280.000000,644475.283646
