frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,653520.641871,43262.000000,103.024269
4,478926.030791,40474.000000,24.000000
8,923211.992498,43274.000000,35846.692553
16,1031167.124250,43836.000000,47138.908133
32,940442.079258,42799.000000,505.427542
64,1046915.381295,48982.000000,30322.875968
128,1046639.936465,46527.000000,52232.788783
256,1139954.297546,47829.000000,103828.209649
512,1292640.995971,90958.000000,147300.205831
1024,1051384.400225,42027.000000,184306.612936
2048,1203956.227041,45180.000000,196547.133815
4096,2803496.400375,248822.000000,1126395.252445
8192,1660608.619351,87653.000000,611091.764813
16384,1897680.751770,179764.000000,985100.888647
32768,1691457.549619,163937.000000,333272.093011
65536,674360.336454,50264.000000,433974.391090
