frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,805202.317827,38164.000000,329.765068
4,556129.250006,39580.000000,77.194559
8,1168186.336872,47405.000000,22912.934819
16,957936.099900,36799.000000,39930.091022
32,1112503.625418,43829.000000,41824.869934
64,769781.690228,40470.000000,1274.297454
128,1240115.053171,90320.000000,90061.409633
256,1172553.505837,40495.000000,72401.365277
512,1015733.311584,41402.000000,79805.893868
1024,1200768.604699,92521.000000,120095.185674
2048,874298.292788,35454.000000,201852.770741
4096,1274637.067745,47566.000000,238183.623350
8192,845226.237927,36297.000000,277851.022894
16384,1971991.520092,160164.000000,344285.827706
32768,983578.325617,40012.000000,409624.905907
65536,2597238.345042,194444.000000,2316814.977814
