frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,850002.612888,27954.000000,0.000000
4,858735.754183,30711.000000,0.000000
8,333928.365871,30239.000000,0.000000
16,831787.512247,31195.000000,0.000000
32,849186.455485,29313.000000,0.000000
64,1049160.524159,42608.000000,0.000000
128,991340.185902,30447.000000,0.000000
256,1119306.904103,72174.000000,0.000000
512,1709581.428030,131106.000000,0.000000
1024,1501447.514033,120718.000000,0.000000
2048,1298596.162921,90711.000000,0.000000
4096,1094630.133374,29792.000000,0.000000
8192,1279765.215322,86248.000000,0.000000
16384,3801152.866626,246025.000000,0.000000
32768,1285183.100283,104912.000000,0.000000
65536,381869.035684,26983.000000,0.000000
