frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,636353.170841,28881.000000,22802.203271
4,951730.232966,29781.000000,126.818768
8,954083.891823,28856.000000,25697.694391
16,1060622.497299,31634.000000,340.346882
32,1156381.600974,64309.000000,497.104617
64,1118210.601348,53075.000000,34567.057005
128,1027014.733442,28882.000000,83507.217502
256,1591792.022017,135889.000000,134307.107664
512,1232357.857795,81451.000000,196825.515287
1024,1079624.745363,66255.000000,167552.539596
2048,852780.906146,34032.000000,180593.911428
4096,454366.149128,27374.000000,114605.257392
8192,1712867.223766,140722.000000,1005019.324709
16384,2466531.678909,166773.000000,1335917.620380
32768,734447.094146,39985.000000,557149.579789
65536,2036095.887209,118185.000000,1929745.859947
