frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,306968.843913,38156.000000,4722.979250
4,650287.996564,33090.000000,24189.488585
8,756864.325099,32567.000000,3049.154801
16,688903.618545,34424.000000,22810.592868
32,714093.427187,35358.000000,25127.166155
64,890990.202690,40012.000000,281.551061
128,1087178.412687,34433.000000,42190.372480
256,1346693.377535,122750.000000,114783.717443
512,1055053.079207,35841.000000,118235.139684
1024,1392577.331386,104487.000000,224092.856977
2048,1258655.452594,76031.000000,315843.758072
4096,1453673.291609,120576.000000,322149.735057
8192,1894474.831712,136926.000000,277849.351164
16384,1134805.496036,33493.000000,479083.008330
32768,1010806.119993,33311.000000,339234.582146
65536,3135468.109512,230782.000000,2594566.512120
