frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,598031.904078,29794.000000,19261.298061
4,798705.431543,28399.000000,431.084678
8,721907.791419,28426.000000,12610.889461
16,653525.961167,26994.000000,3859.800902
32,1182945.591136,86307.000000,39373.822890
64,1172925.840734,55413.000000,62307.949212
128,1032647.683279,30713.000000,53606.894379
256,1231907.493917,84081.000000,110828.719044
512,1394201.114097,116557.000000,104073.499696
1024,1173380.928813,70427.000000,92217.545288
2048,1512227.367358,148125.000000,250397.215554
4096,1083973.089349,30227.000000,140906.113728
8192,898225.637945,31170.000000,274766.443866
16384,1008267.538265,40445.000000,513338.743332
32768,3048820.519513,243244.000000,2387703.816388
65536,422391.964078,23275.000000,0.000000
