frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,563930.175595,30702.000000,13727.000728
4,716417.807693,29322.000000,20473.136325
8,1065830.552436,28149.000000,27062.718821
16,530244.404296,27925.000000,145.567854
32,738355.421599,29777.000000,7780.916784
64,842073.747171,30705.000000,13467.748884
128,999662.739457,31190.000000,42822.563784
256,1065275.499632,75226.000000,86450.519634
512,1237866.275687,85052.000000,209741.725031
1024,1031165.569983,34144.000000,164935.815756
2048,2107039.109108,201426.000000,188648.244317
4096,1307715.455798,119499.000000,196563.132271
8192,909027.237371,49668.000000,457888.793273
16384,1499316.809809,120052.000000,964754.414042
32768,3849959.799147,259594.000000,2154306.579241
65536,1755316.652785,92632.000000,1347534.832227
