frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,802212.467993,38155.000000,34023.325660
4,986631.453518,44254.000000,1003.000000
8,1056304.934713,37685.000000,30489.121207
16,936307.478085,43805.000000,22869.224167
32,1049638.202446,40505.000000,35401.236998
64,1301330.895150,101151.000000,54001.811516
128,1007827.500572,37683.000000,41552.331619
256,1068127.059242,52688.000000,97573.197662
512,1077318.611796,37727.000000,151890.181463
1024,2145088.395952,194882.000000,505459.811368
2048,832461.496851,41416.000000,289579.121915
4096,1603678.285325,126997.000000,472461.977939
8192,801107.555872,54713.000000,635509.744041
16384,3298462.069650,286396.000000,1583247.047023
32768,2246915.829233,249912.000000,1722648.253198
65536,2784273.314144,168842.000000,2231995.394099
