frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,705192.898700,33034.000000,0.000000
4,806112.761799,35360.000000,0.000000
8,578304.211865,38615.000000,0.000000
16,778482.847805,33027.000000,0.000000
32,1152935.339811,39552.000000,0.000000
64,997214.095554,35789.000000,0.000000
128,1028690.820357,38388.000000,0.000000
256,933831.650452,38144.000000,0.000000
512,1388638.174586,130424.000000,0.000000
1024,1378859.789176,111699.000000,0.000000
2048,1723830.253544,154639.000000,0.000000
4096,1603805.187882,164203.000000,0.000000
8192,1426493.861689,134068.000000,0.000000
16384,2211839.573279,166759.000000,0.000000
32768,939453.250994,31177.000000,0.000000
65536,1206220.013129,88682.000000,0.000000
