frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,201240.693762,136572.000000,92.978492
4,75356.531927,64087.000000,60.041652
8,114062.287826,93324.000000,51.971146
16,187095.266915,140664.000000,69.108610
32,102380.282184,85171.000000,80.591563
64,73040.561533,44943.000000,34.307434
128,242750.793249,189892.000000,960.171339
256,375218.902770,221733.000000,3327.637300
512,73669.345592,47702.000000,2868.766634
1024,302043.262972,224454.000000,16169.220915
2048,241648.823173,192178.000000,24402.513149
4096,355875.984201,255043.000000,49729.749849
8192,435063.347822,274949.000000,97336.491836
16384,220623.660318,191664.000000,200646.358823
32768,259351.756102,217824.000000,53880.375583
65536,487608.082731,148740.000000,467699.969921
