frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,144656.256602,93924.000000,100.836501
4,330383.964328,292955.000000,143.899270
8,567685.604182,461150.000000,198.819013
16,239628.701213,185777.000000,408.598825
32,321026.756069,279254.000000,61.668468
64,347241.674940,238374.000000,283.418419
128,81054.156093,60002.000000,626.868407
256,122945.885291,60531.000000,359.519123
512,249351.337989,206004.000000,5630.428048
1024,230836.838696,147375.000000,142458.472279
2048,343628.600947,230958.000000,2480.909712
4096,124295.887422,92676.000000,388.731270
8192,242032.098057,166337.000000,38426.217118
16384,146612.105841,65819.000000,83108.979828
32768,60362.721368,32604.000000,30107.090577
65536,196956.153915,97420.000000,182861.269076
