frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,998585.995273,267326.000000,67.074585
4,738610.781289,293807.000000,76.857010
8,658471.566340,260872.000000,264.803701
16,350986.476182,153989.000000,618.686512
32,297631.027203,134052.000000,488.721802
64,761345.309446,237641.000000,76.993506
128,1122181.181948,286585.000000,18262.178129
256,848796.717556,295814.000000,5901.465835
512,1152220.037192,239695.000000,286567.053959
1024,1347402.268027,267017.000000,37816.367779
2048,1641655.368202,273886.000000,363351.813645
4096,933671.961143,286293.000000,263071.721576
8192,2674589.934731,304057.000000,1416052.380393
16384,2255620.343913,298037.000000,1059659.759950
32768,1547660.221460,305856.000000,1194015.239099
65536,1477264.867121,121159.000000,1472879.730584
