frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,35824.033455,18286.000000,24.738634
4,130767.987799,72974.000000,40.644803
8,91459.900656,77049.000000,31.591138
16,180433.998944,128104.000000,43.069711
32,227317.912101,170064.000000,53.460266
64,286924.822281,275558.000000,141.187818
128,327677.196045,289726.000000,867.947579
256,129459.403988,91635.000000,1216.409882
512,290158.555705,185375.000000,9258.799112
1024,100869.386996,61059.000000,2547.692289
2048,202178.433155,188805.000000,8885.008104
4096,111123.542123,75956.000000,7060.684953
8192,201437.708545,139793.000000,77679.493169
16384,381418.900048,220318.000000,162667.783372
32768,65919.383181,34185.000000,36677.904030
65536,98751.072490,51525.000000,78919.372894
