frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,720042.401371,302216.000000,81.657823
4,595242.996493,223447.000000,88.034084
8,827140.280059,260121.000000,139.739043
16,889068.253207,239977.000000,113.423983
32,1267500.729556,293980.000000,261.158955
64,978960.883714,258088.000000,1350.291450
128,624352.347340,219930.000000,2643.433373
256,1140643.896516,274870.000000,35162.137335
512,876586.597200,190936.000000,26665.503070
1024,899039.713627,253823.000000,139077.775446
2048,1057057.837568,295010.000000,208617.266718
4096,1001352.365216,283346.000000,201105.925114
8192,1367641.551489,296378.000000,801262.981845
16384,1538959.909696,272570.000000,261138.536630
32768,1457901.444337,144382.000000,1335667.371832
65536,3063284.071093,292251.000000,2563562.122833
