frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,291318.176901,212223.000000,44.011362
4,103840.886321,90397.000000,186.625293
8,121560.261155,62501.000000,31.749016
16,246051.530883,216823.000000,66.332496
32,183637.283878,130019.000000,321.568033
64,243513.259986,206285.000000,359.114188
128,187896.976833,128421.000000,614.367154
256,182510.439069,151154.000000,254.202675
512,195018.219069,168587.000000,1551.605942
1024,308408.358507,228924.000000,2245.617287
2048,266952.997204,199102.000000,9404.965231
4096,240940.122514,204261.000000,25756.010153
8192,505526.711794,310352.000000,310593.370364
16384,187181.494935,159397.000000,170597.133329
32768,736867.183192,498543.000000,319487.950549
65536,132506.803218,77645.000000,75590.782328
