frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,213984.869323,122247.000000,40.693980
4,106582.695275,70430.000000,9.219544
8,173316.493927,101178.000000,67.156534
16,123898.455935,66743.000000,29.563491
32,127133.768476,94939.000000,271.142029
64,161490.607105,103600.000000,159.031443
128,506930.051603,292324.000000,956.568868
256,217641.640591,134066.000000,1589.902198
512,86515.709163,44281.000000,522.188663
1024,105843.800924,60505.000000,8696.215671
2048,203939.211901,112088.000000,21610.917172
4096,443516.206080,225738.000000,75268.922624
8192,172260.620546,70393.000000,17400.815814
16384,271384.082730,109781.000000,228277.395911
32768,364673.367380,158026.000000,314802.334089
65536,176618.358100,108252.000000,158622.322950
