frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,291149.636469,162798.000000,56.276105
4,201283.992131,126613.000000,859.161219
8,365670.435085,197087.000000,95.388679
16,497189.409584,273063.000000,82.601453
32,173740.120919,130643.000000,189.174523
64,143223.514602,106118.000000,792.526971
128,883063.613835,301086.000000,486.028806
256,445779.599869,227066.000000,1828.978130
512,430747.302956,222389.000000,21928.096452
1024,481088.378051,206458.000000,6621.049917
2048,850179.504194,228021.000000,30462.225936
4096,664730.568665,271215.000000,417948.463531
8192,639040.403050,202733.000000,128662.680782
16384,513093.240307,116340.000000,194934.086937
32768,1350316.995267,295017.000000,1108391.022727
65536,1404048.489932,211635.000000,1152878.169575
