frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,83989.554118,44996.000000,37.040518
4,380715.247694,256205.000000,16.941074
8,126741.357062,100047.000000,67.720012
16,106059.869376,58673.000000,42.035699
32,72950.390952,39637.000000,38.118237
64,125413.479710,63973.000000,231.542653
128,207005.552404,112416.000000,1628.528784
256,82443.432886,42678.000000,14967.820249
512,442745.448315,382277.000000,382277.181745
1024,373577.739187,265907.000000,5250.668910
2048,62467.492666,30056.000000,1684.295402
4096,343953.888974,229927.000000,59551.449336
8192,198612.648681,173220.000000,36283.407296
16384,177376.085527,127763.000000,79938.183892
32768,334778.538671,225202.000000,235265.013510
65536,383332.028563,239948.000000,245775.334098
