frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,389453.680664,265716.000000,421.762967
4,153967.046266,72476.000000,71.798329
8,389483.924283,181500.000000,89.805345
16,473189.757253,257893.000000,104.723445
32,649696.621217,298254.000000,44.429720
64,451551.848199,212977.000000,2997.320970
128,562975.690901,251587.000000,1604.153983
256,508905.820208,267261.000000,24936.915306
512,681077.979990,298095.000000,70523.906372
1024,392179.842322,211138.000000,212313.679976
2048,323009.303425,191074.000000,146371.820218
4096,264971.551647,145751.000000,59157.504182
8192,765809.866910,277712.000000,534371.172649
16384,1576979.846663,275143.000000,723204.910702
32768,837515.670160,259324.000000,154390.511956
65536,1065347.778191,204638.000000,832028.546970
