frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,359142.511941,320460.000000,113.128246
4,47788.776036,24430.000000,13.190906
8,38596.927689,16917.000000,64.148266
16,65811.920220,41197.000000,33.090784
32,316211.673676,184847.000000,174.728361
64,363615.566582,333969.000000,118.363846
128,133117.046801,79361.000000,4239.722043
256,214800.662327,134310.000000,176.317895
512,261046.777201,170027.000000,679.582960
1024,318196.542308,257306.000000,2020.722643
2048,108061.747154,61048.000000,14018.547179
4096,223902.527132,131965.000000,5366.622308
8192,67955.104032,35554.000000,20081.414019
16384,90442.583400,43316.000000,32022.344215
32768,104302.942768,54825.000000,64604.031879
65536,92745.246708,65171.000000,0.000000
