frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,774727.177907,272976.000000,70.363343
4,420617.276535,215259.000000,90.083295
8,563626.461478,256783.000000,1286.878394
16,479702.351485,227036.000000,131.339255
32,939720.584618,288442.000000,6224.300282
64,1298252.577953,298216.000000,382125.107367
128,880004.306172,279456.000000,17418.153059
256,433692.651287,133766.000000,2030.987937
512,1115380.344474,300210.000000,56157.301297
1024,1420117.790242,287483.000000,301737.373870
2048,1151419.497585,281063.000000,74322.204919
4096,1587298.880153,281330.000000,578714.582927
8192,812773.233712,230662.000000,315883.049838
16384,808150.358729,168215.000000,638469.272511
32768,1479392.246639,178512.000000,630987.309443
65536,2049719.310540,148397.000000,1758953.271752
