frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,369714.269061,236835.000000,25.179357
4,230095.769459,171175.000000,169.726250
8,78759.066443,38816.000000,44.328321
16,108833.292163,45319.000000,235.817726
32,188945.863953,116389.000000,1513.180425
64,207950.144674,180888.000000,237.674147
128,238503.837078,171699.000000,335.714164
256,489822.076205,339192.000000,2308.765904
512,242872.234667,178441.000000,609.633496
1024,65946.692760,35084.000000,911.463110
2048,562373.981643,275457.000000,98130.618356
4096,129681.738098,52754.000000,50666.924991
8192,218892.866389,113730.000000,131747.059918
16384,343567.320330,171824.000000,73010.567797
32768,752562.594460,222722.000000,692536.084575
65536,657397.282963,176357.000000,653362.258830
