frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,965805.598678,278493.000000,12.000000
4,361853.443848,209511.000000,142.221658
8,629861.267628,261037.000000,65.566760
16,732979.802594,248387.000000,1367.433728
32,704505.819838,282659.000000,551.343813
64,995199.943173,268512.000000,839.172211
128,1063360.552773,274995.000000,43920.785080
256,883322.091640,297738.000000,734.328945
512,944682.806189,279194.000000,27170.311684
1024,855188.225877,296538.000000,72483.689386
2048,1116354.791174,300317.000000,98038.550122
4096,808791.625845,258481.000000,216554.642379
8192,952723.126910,283252.000000,81617.679874
16384,574852.896756,156656.000000,189698.521531
32768,1251720.049893,264791.000000,1132114.274494
65536,3611521.098731,299520.000000,3375256.720832
