frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,516290.808951,196486.000000,24.596748
4,481431.125510,228049.000000,107410.772095
8,301064.714344,171367.000000,43.931765
16,749826.071837,278265.000000,1200.422009
32,1011169.236065,279198.000000,603.446767
64,1013794.686340,239827.000000,132.657454
128,1310522.473398,283544.000000,1949.290127
256,1224979.013836,293245.000000,109103.844419
512,900980.060581,288682.000000,223865.965155
1024,1280320.885604,295092.000000,161676.208315
2048,1238619.301011,280372.000000,133750.694368
4096,414357.282806,181366.000000,66071.118198
8192,1262372.740895,254372.000000,339470.524558
16384,1447056.319886,293992.000000,712046.988104
32768,2414737.966353,306711.000000,2036773.312454
65536,3214401.151321,205772.000000,2666872.609732
