frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,392540.613047,302830.000000,75.749587
4,217973.196536,113944.000000,24.392622
8,384551.772256,194691.000000,275.136330
16,266714.800178,207097.000000,105.503554
32,395355.612997,331884.000000,82.589346
64,293368.344570,147224.000000,888.001689
128,120859.036865,78043.000000,14099.579036
256,454153.766369,278297.000000,340.584791
512,73438.315755,42676.000000,3630.165423
1024,493022.254410,281347.000000,7997.038077
2048,362380.448189,277463.000000,19042.824055
4096,131841.036567,64267.000000,50594.378897
8192,314091.308987,195901.000000,218303.001496
16384,496460.363712,214296.000000,71395.317017
32768,493416.088850,212937.000000,136700.724263
65536,245900.426104,155037.000000,147955.709244
