frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,434418.515839,255487.000000,39.127995
4,259185.488371,179556.000000,46.497312
8,421795.170150,188335.000000,287.871499
16,171316.745997,132792.000000,137.080268
32,281798.560600,191315.000000,286.553660
64,160927.949686,76330.000000,754.511763
128,354162.817070,234376.000000,795.021383
256,442987.917385,203292.000000,4694.228797
512,426461.850273,185431.000000,6705.861540
1024,530624.161678,168283.000000,10103.661712
2048,716239.860289,240767.000000,48689.970425
4096,1108575.946279,284096.000000,609745.838501
8192,161029.225025,75699.000000,19655.933074
16384,221113.615650,73342.000000,74019.132642
32768,925290.524714,203648.000000,624874.629189
65536,757824.450741,174443.000000,754306.969225
