frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,135227.732126,86150.000000,42.544095
4,174010.149325,113316.000000,81.602696
8,168327.461325,98165.000000,21.517435
16,188727.973650,103829.000000,79.856121
32,109884.956013,68400.000000,110.675200
64,421268.128520,260045.000000,1514.726708
128,278032.359007,197615.000000,1785.175342
256,194151.135219,151345.000000,668.590308
512,354243.514035,270730.000000,2686.342309
1024,138209.713237,100450.000000,1142.684996
2048,599553.860049,313355.000000,154863.519894
4096,555040.498706,283092.000000,211829.727954
8192,431530.489193,236068.000000,85376.897062
16384,292927.767400,146709.000000,190316.987287
32768,587201.727872,258378.000000,314697.109677
65536,330891.213176,153377.000000,221980.135208
