frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,260193.037526,161958.000000,25.238859
4,123951.407701,106037.000000,39.786933
8,300081.186213,231361.000000,231.501620
16,122611.205834,87899.000000,157.848028
32,346126.350849,290003.000000,352.910754
64,78267.576288,55388.000000,104.532292
128,280401.099593,208394.000000,3557.472277
256,187241.504210,124333.000000,2935.405423
512,258274.541802,168698.000000,2692.319260
1024,206258.511400,175643.000000,3434.194374
2048,173200.892902,96185.000000,11574.491004
4096,540846.524909,283579.000000,30435.949977
8192,116662.278342,72618.000000,60452.888740
16384,359988.791576,229433.000000,321556.575078
32768,221976.998043,125804.000000,181351.690726
65536,262569.326455,144239.000000,112014.107509
