frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,715932.550493,253693.000000,125.713961
4,1166781.667939,266925.000000,53.674948
8,1094809.110830,296390.000000,5597.150346
16,1273062.497187,299902.000000,85.229103
32,941544.568498,291426.000000,864.499855
64,960614.040171,276840.000000,6163.999270
128,895559.638194,300263.000000,20656.961829
256,1141371.162855,294394.000000,7283.229503
512,1181703.627632,286750.000000,13925.429221
1024,1213379.982012,273897.000000,86592.894264
2048,2075711.294014,290135.000000,318899.285730
4096,1652880.393322,306824.000000,598625.387902
8192,578636.848217,156862.000000,150608.843977
16384,285315.488507,84822.000000,127167.125276
32768,905702.973800,206911.000000,412138.752725
65536,98160.125061,17924.000000,82532.788375
