frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,563352.284769,225002.000000,65.620119
4,539532.024625,299023.000000,47.085029
8,1135907.089165,300766.000000,340.129387
16,834606.267240,287604.000000,566.166937
32,434719.402498,146130.000000,3098.064396
64,1159827.072175,298865.000000,1079.466072
128,566803.909187,180058.000000,4900.374680
256,1288305.917214,294374.000000,21959.998292
512,1007728.589619,253066.000000,99023.074543
1024,1465321.497900,277285.000000,244100.041340
2048,510571.562408,116030.000000,109911.499276
4096,1244469.364913,295055.000000,103207.286017
8192,747309.071066,293907.000000,333135.230452
16384,1722205.835833,273921.000000,289352.389280
32768,992524.946768,96316.000000,911955.446574
65536,1947054.824491,237359.000000,1355335.008527
