frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,80819.759546,54672.000000,67.668309
4,245366.943144,183448.000000,172.919056
8,653465.108530,282857.000000,414.502111
16,316782.082839,211238.000000,82.807005
32,286551.759944,164750.000000,99.528890
64,493746.811284,282269.000000,4336.645362
128,309004.475385,156414.000000,6488.392405
256,406944.931051,223691.000000,2012.917534
512,759513.730351,298579.000000,21251.532533
1024,510042.662691,248481.000000,17953.315460
2048,907630.597703,270985.000000,126032.685042
4096,424140.146869,191937.000000,194425.201468
8192,509320.495116,235319.000000,272843.965838
16384,1076888.430422,285319.000000,727530.520380
32768,1452204.115754,279874.000000,807706.439196
65536,518682.032338,107158.000000,473068.908269
