frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,82436.287447,65160.000000,17.944358
4,129658.932045,57447.000000,64.249514
8,334992.470859,298807.000000,40.211939
16,148733.134721,103233.000000,207.745036
32,269369.958282,200769.000000,133.161556
64,268399.888972,223340.000000,229.810792
128,122681.512674,83263.000000,1394.623964
256,462286.379214,328764.000000,656.472391
512,178375.726050,103486.000000,3760.862268
1024,163401.901011,132047.000000,2385.009224
2048,447996.413122,278924.000000,170198.856632
4096,365736.461874,272786.000000,28083.002048
8192,121140.334096,70509.000000,47755.062758
16384,513511.103619,355635.000000,400303.243137
32768,140489.105485,59650.000000,119315.278175
65536,361708.206274,262226.000000,0.000000
