frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,473560.368571,222176.000000,320.948594
4,277345.613614,92108.000000,126.988188
8,383874.951707,165039.000000,270.088874
16,935608.045966,296707.000000,171.717792
32,580758.081241,234371.000000,4784.622033
64,619307.706476,251757.000000,80776.586106
128,1217681.676845,283767.000000,6713.225454
256,888679.729593,276058.000000,17564.635891
512,871932.764488,291522.000000,295571.953735
1024,1021446.009417,276117.000000,249589.608069
2048,1300143.815322,312047.000000,99518.892417
4096,1507316.214153,247161.000000,165645.251788
8192,1398183.739271,276746.000000,445885.888664
16384,2277601.806420,260167.000000,1353564.184187
32768,619292.882033,128443.000000,416330.567242
65536,286456.680903,84680.000000,0.000000
