frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,136999.023522,61883.000000,113.128246
4,570618.281691,242814.000000,19245.099324
8,219350.631034,140408.000000,11.000000
16,171213.811753,125293.000000,137.967387
32,344862.702779,284186.000000,596.146794
64,136952.510499,98623.000000,481.759276
128,242241.554142,180396.000000,180.994475
256,465009.784036,283777.000000,1398.018956
512,92778.688253,68432.000000,9136.310743
1024,361793.623243,205682.000000,10953.500902
2048,512796.444656,266690.000000,30003.078209
4096,380360.004512,245758.000000,54383.370326
8192,449329.414956,222503.000000,223845.044953
16384,278220.155654,111912.000000,2584.510592
32768,501430.100971,224739.000000,235609.951976
65536,577201.290530,192473.000000,488661.657422
