frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,87994.495510,62404.000000,3305.239628
4,258850.246322,94185.000000,1967.836375
8,773149.205899,298211.000000,26.907248
16,921976.640149,301079.000000,97.216254
32,730603.397040,278204.000000,242.445870
64,581769.195485,258554.000000,910.153284
128,210110.781158,155058.000000,2896.568314
256,318608.096567,150968.000000,8805.330090
512,459866.499567,225587.000000,14749.555214
1024,587371.550226,282469.000000,7488.842100
2048,456978.775447,273229.000000,37095.664679
4096,772060.683544,234684.000000,73575.097234
8192,361397.491167,106613.000000,94242.937189
16384,706717.265142,219805.000000,196507.627503
32768,631489.298007,234773.000000,280849.517755
65536,680624.858902,140948.000000,618586.037673
