frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,333870.540081,141102.000000,35.355339
4,971156.973954,290261.000000,2462.011576
8,539849.192040,216305.000000,1005.893135
16,919630.569694,244853.000000,2783.125401
32,1020040.827440,284925.000000,58701.660275
64,1121459.516306,300055.000000,319.624780
128,1418222.392325,286674.000000,1824.602148
256,870397.406194,267210.000000,340.130857
512,1015512.003729,242940.000000,82570.446765
1024,1167516.552255,288407.000000,37900.816522
2048,615041.183539,146399.000000,111116.904569
4096,1204948.843023,252095.000000,103850.160342
8192,1583296.655127,296456.000000,702949.316948
16384,1325478.709909,301008.000000,145097.099912
32768,1835662.635216,197806.000000,1492357.337986
65536,4997957.149045,270268.000000,2927894.576110
