frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,471813.610115,162349.000000,77.852424
4,274816.114444,106916.000000,81.902381
8,599501.827498,240977.000000,140.932608
16,916842.103031,243288.000000,180.546393
32,436187.277679,195643.000000,1991.987952
64,1000322.014477,268559.000000,91900.617386
128,1092761.408829,260632.000000,472.230876
256,885496.598799,279923.000000,4533.960410
512,1266890.812628,289514.000000,175181.931865
1024,1287967.190891,261312.000000,214806.226758
2048,1129244.612396,289031.000000,58991.027224
4096,1375351.740014,269824.000000,397572.764930
8192,1156110.295769,276678.000000,343496.111965
16384,1536511.554795,270583.000000,267609.057803
32768,1708919.957558,260637.000000,918097.055725
65536,1544075.150709,298060.000000,1368554.549360
