frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,648321.568335,242845.000000,1193.000000
4,580784.038520,267252.000000,74.598928
8,522279.813976,195314.000000,56.213877
16,438855.480648,295578.000000,95.744452
32,918940.562338,294826.000000,111.758669
64,1029611.151239,271553.000000,5271.927731
128,1257595.802261,298341.000000,6785.593194
256,770945.438462,253047.000000,4784.794771
512,954819.001177,242984.000000,302710.759817
1024,1186079.615344,297864.000000,223241.437587
2048,1752231.887210,282701.000000,213066.344083
4096,908808.786286,286577.000000,102386.134652
8192,2179453.482417,298216.000000,391063.271147
16384,732632.520987,114280.000000,220173.843599
32768,3457242.787098,280897.000000,2004794.673271
65536,2888098.556259,227866.000000,2821420.135713
