frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,265357.801545,219142.000000,142.021125
4,187751.697044,116825.000000,17.492856
8,216120.464195,138831.000000,118.730788
16,590573.887095,297038.000000,37.215588
32,534013.446104,261220.000000,281.613210
64,497049.797406,268079.000000,1312.946686
128,770189.243919,289281.000000,396.411402
256,327155.920787,231459.000000,15421.850829
512,240440.494455,153107.000000,9566.933521
1024,431806.448303,262644.000000,3043.951872
2048,409296.108673,197776.000000,79901.623701
4096,276315.557486,128683.000000,57220.225367
8192,507149.201075,306123.000000,152542.120239
16384,1216301.495904,238603.000000,384938.154005
32768,587167.949413,204319.000000,191497.130749
65536,414497.858323,147942.000000,315449.607040
