frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
16,376795.012917,7633.000000,373982.579721,14655.000000,371460.694280,8692.000000,376768.384372,7633.000000,376795.012917,7633.000000,376795.012917,7633.000000
2,500312.071886,9149.000000,491145.111940,15035.000000,492123.084564,9782.000000,499899.969313,9149.000000,500312.071886,9149.000000,500312.071886,9149.000000
32,656133.632480,13972.000000,637786.155817,15968.000000,643282.524025,13972.000000,654477.531008,13972.000000,656133.632480,13972.000000,656133.632480,13972.000000
16384,898815.885726,17087.000000,861847.193145,19607.000000,880692.280965,17126.000000,895494.718281,17087.000000,898815.885726,17087.000000,898815.885726,17087.000000
128,874119.068569,15183.000000,850088.935940,18216.000000,860159.485847,15183.000000,873816.771533,15183.000000,873816.771533,15183.000000,874119.068569,15183.000000
4,589526.358256,10492.000000,582231.194868,13083.000000,576345.155360,10492.000000,587565.754703,10492.000000,589526.358256,10492.000000,589526.358256,10492.000000
256,1072298.895838,19741.000000,1033597.492335,22992.000000,1040698.880107,20832.000000,1062666.151016,20230.000000,1072298.895838,19741.000000,1072298.895838,19741.000000
64,862329.614319,16654.000000,836351.283538,18204.000000,840078.408477,16654.000000,860892.408901,16654.000000,862329.614319,16654.000000,862329.614319,16654.000000
1024,1028802.281356,23759.000000,981188.034067,23759.000000,996413.795443,23759.000000,1019397.602633,23759.000000,1028802.281356,23759.000000,1028802.281356,23759.000000
8,956685.712179,16617.000000,924323.023373,18970.000000,931516.467138,17471.000000,952899.855586,16831.000000,956685.712179,16617.000000,956685.712179,16617.000000
2048,875552.613025,16140.000000,843799.309298,17711.000000,841467.918258,16140.000000,868603.459029,16140.000000,875552.613025,16140.000000,875552.613025,16140.000000
8192,1162440.241267,20881.000000,1106869.538475,24253.000000,1130609.723502,21093.000000,1152035.821497,20881.000000,1162440.241267,20881.000000,1162440.241267,20881.000000
4096,2211524.441697,83283.000000,2128400.385505,73220.000000,2164076.579703,38151.000000,2231247.112553,38151.000000,2251085.284023,38151.000000,2251085.284023,38151.000000
512,1264983.945880,20403.000000,1190688.244076,39031.000000,1225076.135444,37013.000000,1259755.233374,20403.000000,1264983.945880,20403.000000,1264983.945880,20403.000000
65536,1040086.526197,31213.000000,1008548.614570,22284.000000,1018423.590694,20801.000000,1043474.657988,19103.000000,1047343.058103,18498.000000,1047343.058103,18498.000000
32768,2267198.769778,71485.000000,2163951.628515,40811.000000,2210387.385748,36331.000000,2288948.578030,33481.000000,2296686.343323,33481.000000,2296686.343323,33481.000000
