frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
8,391987.642574,8037.000000,387952.334745,11397.000000,390557.612130,8212.000000,391987.642574,8037.000000,391987.642574,8037.000000,391987.642574,8037.000000
2,258606.000895,4730.000000,257645.496691,6805.000000,258606.000895,4730.000000,258606.000895,4730.000000,258606.000895,4730.000000,258606.000895,4730.000000
256,729013.961565,14219.000000,719749.569634,15138.000000,728666.154965,14219.000000,729014.288718,14219.000000,729013.961565,14219.000000,729013.961565,14219.000000
32,379475.437121,6301.000000,378829.135186,10563.000000,378804.523901,7482.000000,379475.437121,6301.000000,379475.437121,6301.000000,379475.437121,6301.000000
16384,1033895.549581,22645.000000,1005121.171165,23246.000000,1033862.938183,22645.000000,1033895.549581,22645.000000,1033895.549581,22645.000000,1033895.549581,22645.000000
8192,1330131.968005,27822.000000,1284980.671262,27822.000000,1318134.785258,27822.000000,1330131.968005,27822.000000,1330131.968005,27822.000000,1330131.968005,27822.000000
4,920386.383593,14492.000000,898297.095100,16660.000000,911847.946411,14949.000000,920386.383593,14492.000000,920386.383593,14492.000000,920386.383593,14492.000000
64,1077310.603806,17347.000000,1051179.898714,18772.000000,1073022.396742,18220.000000,1077310.603806,17347.000000,1077310.603806,17347.000000,1077310.603806,17347.000000
4096,1129668.631206,20891.000000,1106510.714388,20891.000000,1121796.944617,20891.000000,1129668.631206,20891.000000,1129668.631206,20891.000000,1129668.631206,20891.000000
65536,585372.920003,11338.000000,576701.440228,14880.000000,584786.631491,11338.000000,585372.920003,11338.000000,585372.920003,11338.000000,585372.920003,11338.000000
16,831693.030503,11327.000000,816811.258698,13810.000000,826715.179642,11943.000000,831693.030503,11327.000000,831693.030503,11327.000000,831693.030503,11327.000000
512,1053383.885870,19150.000000,1031571.710006,19644.000000,1053383.885870,19150.000000,1053383.885870,19150.000000,1053383.885870,19150.000000,1053383.885870,19150.000000
128,1318389.429714,24326.000000,1304857.035314,24326.000000,1318389.429714,24326.000000,1318389.429714,24326.000000,1318389.429714,24326.000000,1318389.429714,24326.000000
1024,1497297.449974,56893.000000,1469990.414247,27084.000000,1513543.578666,27084.000000,1526828.498499,27084.000000,1526828.498499,27084.000000,1526828.498499,27084.000000
2048,1104820.444623,21510.000000,1077063.448894,21510.000000,1099838.289668,21510.000000,1104820.444623,21510.000000,1104820.444623,21510.000000,1104820.444623,21510.000000
32768,1710783.812941,25481.000000,1653780.826196,27249.000000,1696185.166624,25482.000000,1707280.304260,25481.000000,1710783.812941,25481.000000,1710783.812941,25481.000000
