frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
4,233216.622525,5522.000000,233532.867336,5522.000000,233224.357390,5522.000000,233216.622525,5522.000000,233216.622525,5522.000000,233216.622525,5522.000000
65536,355747.077510,10016.000000,354075.671604,13272.000000,355977.903769,10649.000000,355747.068556,10016.000000,355747.077510,10016.000000,355747.077510,10016.000000
2,432482.502836,7659.000000,431931.048204,9197.000000,432482.502836,7659.000000,432482.502836,7659.000000,432482.502836,7659.000000,432482.502836,7659.000000
8,802904.974899,13116.000000,800407.745873,14267.000000,802904.974899,13116.000000,802904.974899,13116.000000,802904.974899,13116.000000,802904.974899,13116.000000
256,739688.736359,16611.000000,735486.493481,16611.000000,739688.736359,16611.000000,739688.736359,16611.000000,739688.736359,16611.000000,739688.736359,16611.000000
32,874477.432757,13263.000000,866786.633799,25143.000000,874477.432757,13263.000000,874477.432757,13263.000000,874477.432757,13263.000000,874477.432757,13263.000000
16,823143.967805,14762.000000,820786.515553,14762.000000,823143.967805,14762.000000,823143.967805,14762.000000,823143.967805,14762.000000,823143.967805,14762.000000
8192,1127254.530393,24213.000000,1119329.424439,24213.000000,1125622.806161,24213.000000,1127254.530393,24213.000000,1127254.530393,24213.000000,1127254.530393,24213.000000
128,1078674.498287,18331.000000,1075526.418275,18331.000000,1078674.498287,18331.000000,1078674.498287,18331.000000,1078674.498287,18331.000000,1078674.498287,18331.000000
64,1207664.990382,19322.000000,1197151.025924,19322.000000,1206467.683763,19322.000000,1207664.990382,19322.000000,1207664.990382,19322.000000,1207664.990382,19322.000000
16384,793248.292159,15555.000000,787404.465810,16426.000000,792524.995849,15555.000000,793248.292159,15555.000000,793248.292159,15555.000000,793248.292159,15555.000000
2048,1199708.836337,19651.000000,1189561.605329,19651.000000,1196447.620290,19651.000000,1199708.836337,19651.000000,1199708.836337,19651.000000,1199708.836337,19651.000000
512,1248528.724153,17872.000000,1242691.229122,20404.000000,1246650.768260,18189.000000,1248528.724153,17872.000000,1248528.724153,17872.000000,1248528.724153,17872.000000
4096,1313117.039926,22764.000000,1299941.086564,22764.000000,1310504.693750,22764.000000,1313117.039926,22764.000000,1313117.039926,22764.000000,1313117.039926,22764.000000
1024,1445562.247790,24761.000000,1435511.762387,24761.000000,1445562.247790,24761.000000,1445562.247790,24761.000000,1445562.247790,24761.000000,1445562.247790,24761.000000
32768,2121629.991587,34710.000000,2119293.092458,34710.000000,2121629.993816,34710.000000,2121629.991587,34710.000000,2121629.991587,34710.000000,2121629.991587,34710.000000
