frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
4,325137.498193,6891.000000,325137.498193,6891.000000,325137.498193,6891.000000,325137.498193,6891.000000,325137.498193,6891.000000,325137.498193,6891.000000
2,258271.442835,4202.000000,258271.442835,4202.000000,258271.442835,4202.000000,258271.442835,4202.000000,258271.442835,4202.000000,258271.442835,4202.000000
8,428474.638624,6808.000000,428474.638624,6808.000000,428474.638624,6808.000000,428474.638624,6808.000000,428474.638624,6808.000000,428474.638624,6808.000000
64,465986.892531,9337.000000,465986.892531,9337.000000,465986.892531,9337.000000,465986.892531,9337.000000,465986.892531,9337.000000,465986.892531,9337.000000
32,509406.708430,9890.000000,509406.708430,9890.000000,509406.708430,9890.000000,509406.708430,9890.000000,509406.708430,9890.000000,509406.708430,9890.000000
4096,742617.274990,13928.000000,742617.274990,13928.000000,742617.274990,13928.000000,742617.274990,13928.000000,742617.274990,13928.000000,742617.274990,13928.000000
16,619332.371043,10832.000000,619332.371043,10832.000000,619332.371043,10832.000000,619332.371043,10832.000000,619332.371043,10832.000000,619332.371043,10832.000000
8192,770164.051033,15954.000000,770164.051033,15954.000000,770164.051033,15954.000000,770164.051033,15954.000000,770164.051033,15954.000000,770164.051033,15954.000000
128,998037.828710,17520.000000,998037.828710,17520.000000,998037.828710,17520.000000,998037.828710,17520.000000,998037.828710,17520.000000,998037.828710,17520.000000
1024,566442.147824,10075.000000,566442.147824,10075.000000,566442.147824,10075.000000,566442.147824,10075.000000,566442.147824,10075.000000,566442.147824,10075.000000
16384,966469.025808,15100.000000,966469.025808,15100.000000,966469.025808,15100.000000,966469.025808,15100.000000,966469.025808,15100.000000,966469.025808,15100.000000
65536,813202.865170,15860.000000,813202.865170,15860.000000,813202.865170,15860.000000,813202.865170,15860.000000,813202.865170,15860.000000,813202.865170,15860.000000
2048,1358395.493960,22807.000000,1358395.493960,22807.000000,1358395.493960,22807.000000,1358395.493960,22807.000000,1358395.493960,22807.000000,1358395.493960,22807.000000
512,1400884.582809,22495.000000,1400884.582809,22495.000000,1400884.582809,22495.000000,1400884.582809,22495.000000,1400884.582809,22495.000000,1400884.582809,22495.000000
32768,1735422.034400,28471.000000,1735422.034400,28471.000000,1735422.034400,28471.000000,1735422.034400,28471.000000,1735422.034400,28471.000000,1735422.034400,28471.000000
256,1235085.119511,20651.000000,1235085.119511,20651.000000,1235085.119511,20651.000000,1235085.119511,20651.000000,1235085.119511,20651.000000,1235085.119511,20651.000000
