frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,426572.992450,427720.608212,427720.608212,427720.608212,427720.608212,427720.608212
8,430574.755932,430475.366632,430475.366632,430484.390506,430484.390506,430475.366632
128,525069.655618,525069.655618,525069.655618,525069.655618,525069.655618,525069.655618
16,863088.868987,863088.868987,863088.868987,863088.868987,863088.868987,863088.868987
4,886349.749769,886349.749769,886349.749769,886349.749769,886349.749769,886349.749769
2048,1104472.675223,1118984.283143,1118984.283143,1118984.283143,1118984.283143,1118984.283143
64,1089823.658507,1089823.658507,1089823.658507,1089823.658507,1089823.658507,1089823.658507
32768,1690969.103445,1690969.131138,1690969.010606,1690969.010606,1690968.982913,1680237.584932
512,1022899.697851,1022899.697851,1022899.697851,1022899.697851,1022899.697851,1022899.697851
65536,2999012.152644,3115705.884285,3115706.135754,3115706.135754,3115706.135754,3010316.677441
4096,1336394.048124,1340675.665545,1340675.665545,1340675.665545,1340675.665545,1319085.793526
256,1153521.729289,1156987.230497,1156987.230497,1156987.230497,1156987.230497,1156987.230497
32,1187151.946581,1187151.946581,1187151.946581,1187151.946581,1187151.946581,1187151.946581
1024,1275610.637525,1280380.409750,1280380.409750,1280380.409750,1280380.409750,1280380.409750
8192,1801352.201640,1834094.928913,1834094.928913,1834094.928913,1834094.928913,1798361.115435
16384,2390306.881811,2395509.829403,2395509.829403,2395509.829403,2395509.829403,2344834.082975
