frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32768,176095.558368,175804.726578,175800.084977,175800.083774,175574.486834,175800.084977
2,342370.897106,342961.481973,342961.481973,342961.481973,342961.481973,342961.481973
2048,929930.593314,930433.292190,934103.511542,934103.511542,934108.318432,934102.173213
4,663934.381414,669575.875444,669575.875444,669575.875444,669575.875444,669575.875444
16,804392.479629,809434.547272,809434.547272,809434.547272,809434.547272,809434.547272
128,984502.320848,1014333.785621,1014335.923781,1014335.923781,1014282.358827,1014333.785621
512,1054009.364264,1053994.181482,1057842.338511,1057842.338511,1057842.338511,1057827.210743
4096,1060535.893583,1070053.636788,1079326.299674,1079326.299674,1079326.299674,1079326.299674
32,1055532.409958,1056415.733447,1056415.733447,1056415.733447,1056415.733447,1056415.733447
8,843235.453743,853599.191896,853599.191896,853599.191896,853599.191896,853599.191896
8192,1431014.373835,1446220.408082,1446499.849687,1446499.849687,1446499.849687,1386475.361451
64,1069558.498897,1080722.950090,1080722.950090,1080722.950090,1080722.950090,1080722.950090
256,1275301.704161,1286332.060934,1291178.261404,1291178.261404,1291178.261404,1251641.417689
1024,1493182.743431,1497085.403236,1512276.259783,1512267.279007,1512142.924138,1462532.172617
16384,1215617.590465,1254372.060234,1258921.809374,1258925.659055,1258925.659055,1243928.486735
65536,3203741.754528,3250910.373766,3265890.758876,3266025.969347,3229719.134900,3223933.610209
