frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
4,697475.804194,11595.000000,697475.804194,11595.000000,697475.804194,11595.000000,697475.804194,11595.000000,697475.804194,11595.000000,697475.804194,11595.000000
32,771416.499923,22330.000000,771416.499923,22330.000000,771416.499923,22330.000000,771416.499923,22330.000000,771416.499923,22330.000000,771416.499923,22330.000000
65536,643410.600625,17853.000000,643410.600625,17853.000000,643410.600625,17853.000000,643410.600625,17853.000000,643410.600625,17853.000000,643410.600625,17853.000000
2,394490.101638,8617.000000,394490.101638,8617.000000,394490.101638,8617.000000,394490.101638,8617.000000,394490.101638,8617.000000,394490.101638,8617.000000
128,1085957.789414,23751.000000,1085957.789414,23751.000000,1085957.789414,23751.000000,1085957.789414,23751.000000,1085957.789414,23751.000000,1085957.789414,23751.000000
512,1060425.928182,20199.000000,1060425.928182,20199.000000,1060425.928182,20199.000000,1060425.928182,20199.000000,1060425.928182,20199.000000,1060425.928182,20199.000000
16,816144.849091,23724.000000,816144.849091,23724.000000,816144.849091,23724.000000,816144.849091,23724.000000,816144.849091,23724.000000,816144.849091,23724.000000
1024,906549.364943,25121.000000,906549.364943,25121.000000,906549.364943,25121.000000,906549.364943,25121.000000,906549.364943,25121.000000,906549.364943,25121.000000
8,691549.915987,21399.000000,691549.915987,21399.000000,691549.915987,21399.000000,691549.915987,21399.000000,691549.915987,21399.000000,691549.915987,21399.000000
8192,1507214.503898,22407.000000,1507214.503898,22407.000000,1507214.503898,22407.000000,1507214.503898,22407.000000,1507214.503898,22407.000000,1507214.503898,22407.000000
4096,766882.078564,14076.000000,766882.078564,14076.000000,766882.078564,14076.000000,766882.078564,14076.000000,766882.078564,14076.000000,766882.078564,14076.000000
256,1113877.415110,22812.000000,1113877.415110,22812.000000,1113877.415110,22812.000000,1113877.415110,22812.000000,1113877.415110,22812.000000,1113877.415110,22812.000000
32768,1639836.822873,31312.000000,1639836.822873,31312.000000,1639836.822873,31312.000000,1639836.822873,31312.000000,1639836.822873,31312.000000,1639836.822873,31312.000000
16384,1871981.774479,30258.000000,1871981.774479,30258.000000,1871981.774479,30258.000000,1871981.774479,30258.000000,1871981.774479,30258.000000,1871981.774479,30258.000000
2048,1668130.755746,26998.000000,1668130.755746,26998.000000,1668130.755746,26998.000000,1668130.755746,26998.000000,1668130.755746,26998.000000,1668130.755746,26998.000000
64,1412872.703545,24676.000000,1412872.703545,24676.000000,1412872.703545,24676.000000,1412872.703545,24676.000000,1412872.703545,24676.000000,1412872.703545,24676.000000
